audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\raw\inaturalist\velarifictorus_micado\inat_132739716_528004.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528004,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_132739716_528023.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528023,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_136913740_542674.wav,velarifictorus_micado,test,inaturalist_observation_136913740,source_curated,,,inaturalist,inat_136913740_542674,https://www.inaturalist.org/observations/136913740,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_244301471_1213219.m4a,velarifictorus_micado,validation,inaturalist_observation_244301471,source_curated,,,inaturalist,inat_244301471_1213219,https://www.inaturalist.org/observations/244301471,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_305506042_1600937.wav,velarifictorus_micado,train,inaturalist_observation_305506042,source_curated,,,inaturalist,inat_305506042_1600937,https://www.inaturalist.org/observations/305506042,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_306486951_1605225.m4a,velarifictorus_micado,train,inaturalist_observation_306486951,source_curated,,,inaturalist,inat_306486951_1605225,https://www.inaturalist.org/observations/306486951,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_306975649_1607400.m4a,velarifictorus_micado,train,inaturalist_observation_306975649,source_curated,,,inaturalist,inat_306975649_1607400,https://www.inaturalist.org/observations/306975649,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_308164822_1612000.m4a,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612000,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_308164822_1612001.m4a,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612001,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_312112155_1628099.mp3,velarifictorus_micado,train,inaturalist_observation_312112155,source_curated,,,inaturalist,inat_312112155_1628099,https://www.inaturalist.org/observations/312112155,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_314966425_1641285.m4a,velarifictorus_micado,train,inaturalist_observation_314966425,source_curated,,,inaturalist,inat_314966425_1641285,https://www.inaturalist.org/observations/314966425,CC-BY-NC,false,
..\raw\inaturalist\velarifictorus_micado\inat_315569630_1643899.mp3,velarifictorus_micado,train,inaturalist_observation_315569630,source_curated,,,inaturalist,inat_315569630_1643899,https://www.inaturalist.org/observations/315569630,CC-BY-NC,false,
