audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\interim\challenge_2026_nonbird_48k\inat_246484122_1225524_80cd5a65e4a0.wav,teleogryllus_emma,train,inaturalist_observation_246484122,source_curated,,,inaturalist,inat_246484122_1225524,https://www.inaturalist.org/observations/246484122,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_247570119_1230546_6368e2c381f7.wav,teleogryllus_emma,train,inaturalist_observation_247570119,source_curated,,,inaturalist,inat_247570119_1230546,https://www.inaturalist.org/observations/247570119,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_298405977_1570659_9eae6dedb2ae.wav,teleogryllus_emma,train,inaturalist_observation_298405977,source_curated,,,inaturalist,inat_298405977_1570659,https://www.inaturalist.org/observations/298405977,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305760891_1601857_97fcae4daab0.wav,teleogryllus_emma,test,inaturalist_observation_305760891,source_curated,,,inaturalist,inat_305760891_1601857,https://www.inaturalist.org/observations/305760891,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305994748_1603032_be22a4c1a3dd.wav,teleogryllus_emma,train,inaturalist_observation_305994748,source_curated,,,inaturalist,inat_305994748_1603032,https://www.inaturalist.org/observations/305994748,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_132739716_528004_bbb5c3ba78b5.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528004,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_132739716_528023_126c90f260cb.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528023,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_136913740_542674_9cea28faa7a6.wav,velarifictorus_micado,test,inaturalist_observation_136913740,source_curated,,,inaturalist,inat_136913740_542674,https://www.inaturalist.org/observations/136913740,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_244301471_1213219_ce62b1090557.wav,velarifictorus_micado,validation,inaturalist_observation_244301471,source_curated,,,inaturalist,inat_244301471_1213219,https://www.inaturalist.org/observations/244301471,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305506042_1600937_9784acc8284f.wav,velarifictorus_micado,train,inaturalist_observation_305506042,source_curated,,,inaturalist,inat_305506042_1600937,https://www.inaturalist.org/observations/305506042,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_306486951_1605225_a772baeb34d8.wav,velarifictorus_micado,train,inaturalist_observation_306486951,source_curated,,,inaturalist,inat_306486951_1605225,https://www.inaturalist.org/observations/306486951,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_306975649_1607400_1d00d1115957.wav,velarifictorus_micado,train,inaturalist_observation_306975649,source_curated,,,inaturalist,inat_306975649_1607400,https://www.inaturalist.org/observations/306975649,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_308164822_1612000_4dda11098c26.wav,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612000,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_308164822_1612001_f8f032770443.wav,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612001,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_312112155_1628099_4d826bc52d44.wav,velarifictorus_micado,train,inaturalist_observation_312112155,source_curated,,,inaturalist,inat_312112155_1628099,https://www.inaturalist.org/observations/312112155,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_314966425_1641285_447d61f382e4.wav,velarifictorus_micado,train,inaturalist_observation_314966425,source_curated,,,inaturalist,inat_314966425_1641285,https://www.inaturalist.org/observations/314966425,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_315569630_1643899_e339cec312b8.wav,velarifictorus_micado,train,inaturalist_observation_315569630,source_curated,,,inaturalist,inat_315569630_1643899,https://www.inaturalist.org/observations/315569630,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_125124891_493119_f19663ad5e0e.wav,cryptotympana_atrata,test,inaturalist_observation_125124891,source_curated,,,inaturalist,inat_125124891_493119,https://www.inaturalist.org/observations/125124891,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_125411421_494783_f0e2657af64d.wav,cryptotympana_atrata,train,inaturalist_observation_125411421,source_curated,,,inaturalist,inat_125411421_494783,https://www.inaturalist.org/observations/125411421,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_125422399_494859_50c8de7dd9a1.wav,cryptotympana_atrata,test,inaturalist_observation_125422399,source_curated,,,inaturalist,inat_125422399_494859,https://www.inaturalist.org/observations/125422399,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_129100791_512664_5418379aa6b8.wav,cryptotympana_atrata,train,inaturalist_observation_129100791,source_curated,,,inaturalist,inat_129100791_512664,https://www.inaturalist.org/observations/129100791,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_129695694_515646_d5bfafa32c3a.wav,cryptotympana_atrata,train,inaturalist_observation_129695694,source_curated,,,inaturalist,inat_129695694_515646,https://www.inaturalist.org/observations/129695694,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_130187476_517676_93520c844232.wav,cryptotympana_atrata,train,inaturalist_observation_130187476,source_curated,,,inaturalist,inat_130187476_517676,https://www.inaturalist.org/observations/130187476,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_167790243_741066_5131ea400343.wav,cryptotympana_atrata,train,inaturalist_observation_167790243,source_curated,,,inaturalist,inat_167790243_741066,https://www.inaturalist.org/observations/167790243,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_171495557_761938_acb070580eca.wav,cryptotympana_atrata,train,inaturalist_observation_171495557,source_curated,,,inaturalist,inat_171495557_761938,https://www.inaturalist.org/observations/171495557,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_172095252_765004_d33109511557.wav,cryptotympana_atrata,train,inaturalist_observation_172095252,source_curated,,,inaturalist,inat_172095252_765004,https://www.inaturalist.org/observations/172095252,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_227014234_1119922_d887d7819216.wav,cryptotympana_atrata,train,inaturalist_observation_227014234,source_curated,,,inaturalist,inat_227014234_1119922,https://www.inaturalist.org/observations/227014234,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_227967833_1125073_72355e40ace0.wav,cryptotympana_atrata,train,inaturalist_observation_227967833,source_curated,,,inaturalist,inat_227967833_1125073,https://www.inaturalist.org/observations/227967833,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_233653703_1152174_92cdcfe07dad.wav,cryptotympana_atrata,train,inaturalist_observation_233653703,source_curated,,,inaturalist,inat_233653703_1152174,https://www.inaturalist.org/observations/233653703,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_233653708_1152175_8df90777b4a5.wav,cryptotympana_atrata,train,inaturalist_observation_233653708,source_curated,,,inaturalist,inat_233653708_1152175,https://www.inaturalist.org/observations/233653708,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_233662896_1152192_4e5b93b7b028.wav,cryptotympana_atrata,validation,inaturalist_observation_233662896,source_curated,,,inaturalist,inat_233662896_1152192,https://www.inaturalist.org/observations/233662896,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_233662917_1152193_cba0e4998b9a.wav,cryptotympana_atrata,train,inaturalist_observation_233662917,source_curated,,,inaturalist,inat_233662917_1152193,https://www.inaturalist.org/observations/233662917,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_233675188_1152229_07a7e9ef7566.wav,cryptotympana_atrata,train,inaturalist_observation_233675188,source_curated,,,inaturalist,inat_233675188_1152229,https://www.inaturalist.org/observations/233675188,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_234309439_1155158_6e005d73bb24.wav,cryptotympana_atrata,train,inaturalist_observation_234309439,source_curated,,,inaturalist,inat_234309439_1155158,https://www.inaturalist.org/observations/234309439,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_234487934_1155882_add25038ffa5.wav,cryptotympana_atrata,train,inaturalist_observation_234487934,source_curated,,,inaturalist,inat_234487934_1155882,https://www.inaturalist.org/observations/234487934,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_264042988_1324167_406cc75a1902.wav,cryptotympana_atrata,train,inaturalist_observation_264042988,source_curated,,,inaturalist,inat_264042988_1324167,https://www.inaturalist.org/observations/264042988,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293034995_1543363_dd9504629cee.wav,cryptotympana_atrata,train,inaturalist_observation_293034995,source_curated,,,inaturalist,inat_293034995_1543363,https://www.inaturalist.org/observations/293034995,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293599889_1546276_a0bb1b2ef33d.wav,cryptotympana_atrata,train,inaturalist_observation_293599889,source_curated,,,inaturalist,inat_293599889_1546276,https://www.inaturalist.org/observations/293599889,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293979362_1548105_3916faa75e8d.wav,cryptotympana_atrata,train,inaturalist_observation_293979362,source_curated,,,inaturalist,inat_293979362_1548105,https://www.inaturalist.org/observations/293979362,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294201423_1549329_02904da400b1.wav,cryptotympana_atrata,test,inaturalist_observation_294201423,source_curated,,,inaturalist,inat_294201423_1549329,https://www.inaturalist.org/observations/294201423,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294415312_1550516_eaddb79533df.wav,cryptotympana_atrata,train,inaturalist_observation_294415312,source_curated,,,inaturalist,inat_294415312_1550516,https://www.inaturalist.org/observations/294415312,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_295646575_1557128_28953c4d74bc.wav,cryptotympana_atrata,train,inaturalist_observation_295646575,source_curated,,,inaturalist,inat_295646575_1557128,https://www.inaturalist.org/observations/295646575,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_296266380_1560332_408fe8fbc5ef.wav,cryptotympana_atrata,train,inaturalist_observation_296266380,source_curated,,,inaturalist,inat_296266380_1560332,https://www.inaturalist.org/observations/296266380,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_296704238_1564397_21ddda769ded.wav,cryptotympana_atrata,train,inaturalist_observation_296704238,source_curated,,,inaturalist,inat_296704238_1564397,https://www.inaturalist.org/observations/296704238,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_297239231_1565301_4ba095c32f45.wav,cryptotympana_atrata,validation,inaturalist_observation_297239231,source_curated,,,inaturalist,inat_297239231_1565301,https://www.inaturalist.org/observations/297239231,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_297460327_1566380_cf495a227437.wav,cryptotympana_atrata,train,inaturalist_observation_297460327,source_curated,,,inaturalist,inat_297460327_1566380,https://www.inaturalist.org/observations/297460327,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_55757290_128469_025f49e1dec7.wav,cryptotympana_atrata,validation,inaturalist_observation_55757290,source_curated,,,inaturalist,inat_55757290_128469,https://www.inaturalist.org/observations/55757290,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_89177332_284352_71ae2598e764.wav,cryptotympana_atrata,test,inaturalist_observation_89177332,source_curated,,,inaturalist,inat_89177332_284352,https://www.inaturalist.org/observations/89177332,CC-BY,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293753279_1547074_1a6b73856daf.wav,pelophylax_nigromaculatus,validation,inaturalist_observation_293753279,source_curated,,,inaturalist,inat_293753279_1547074,https://www.inaturalist.org/observations/293753279,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293756089_1547082_71345c144f50.wav,other_frog,train,inaturalist_observation_293756089,source_curated,,,inaturalist,inat_293756089_1547082,https://www.inaturalist.org/observations/293756089,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293758940_1547101_c8959d745dde.wav,pelophylax_nigromaculatus,train,inaturalist_observation_293758940,source_curated,,,inaturalist,inat_293758940_1547101,https://www.inaturalist.org/observations/293758940,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293766509_1547136_5bf72e6432c0.wav,other_frog,train,inaturalist_observation_293766509,source_curated,,,inaturalist,inat_293766509_1547136,https://www.inaturalist.org/observations/293766509,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293767463_1547139_9197085f2415.wav,other_frog,train,inaturalist_observation_293767463,source_curated,,,inaturalist,inat_293767463_1547139,https://www.inaturalist.org/observations/293767463,CC0,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293772250_1547154_990ce09af9c6.wav,pelophylax_nigromaculatus,train,inaturalist_observation_293772250,source_curated,,,inaturalist,inat_293772250_1547154,https://www.inaturalist.org/observations/293772250,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293796069_1547258_01216f617757.wav,pelophylax_nigromaculatus,validation,inaturalist_observation_293796069,source_curated,,,inaturalist,inat_293796069_1547258,https://www.inaturalist.org/observations/293796069,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293799187_1547276_4835bca36711.wav,pelophylax_nigromaculatus,train,inaturalist_observation_293799187,source_curated,,,inaturalist,inat_293799187_1547276,https://www.inaturalist.org/observations/293799187,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_293803493_1547293_15a80c383505.wav,other_frog,train,inaturalist_observation_293803493,source_curated,,,inaturalist,inat_293803493_1547293,https://www.inaturalist.org/observations/293803493,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294046319_1548479_48174e79788a.wav,other_frog,test,inaturalist_observation_294046319,source_curated,,,inaturalist,inat_294046319_1548479,https://www.inaturalist.org/observations/294046319,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294050679_1548518_17e5ce1d0535.wav,other_frog,train,inaturalist_observation_294050679,source_curated,,,inaturalist,inat_294050679_1548518,https://www.inaturalist.org/observations/294050679,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294067244_1548627_9c5a4c8f2847.wav,other_frog,test,inaturalist_observation_294067244,source_curated,,,inaturalist,inat_294067244_1548627,https://www.inaturalist.org/observations/294067244,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_294067936_1548636_5e3459ec989d.wav,other_frog,test,inaturalist_observation_294067936,source_curated,,,inaturalist,inat_294067936_1548636,https://www.inaturalist.org/observations/294067936,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_295044783_1554006_8945e5bc5cf8.wav,other_frog,train,inaturalist_observation_295044783,source_curated,,,inaturalist,inat_295044783_1554006,https://www.inaturalist.org/observations/295044783,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_299838178_1576832_6fc770162c4c.wav,other_frog,train,inaturalist_observation_299838178,source_curated,,,inaturalist,inat_299838178_1576832,https://www.inaturalist.org/observations/299838178,CC0,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_300433433_1579099_746a184c45f1.wav,other_frog,train,inaturalist_observation_300433433,source_curated,,,inaturalist,inat_300433433_1579099,https://www.inaturalist.org/observations/300433433,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_300433433_1579100_6bc875de4211.wav,other_frog,train,inaturalist_observation_300433433,source_curated,,,inaturalist,inat_300433433_1579100,https://www.inaturalist.org/observations/300433433,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_301494311_1583656_0e9be5897c46.wav,other_frog,test,inaturalist_observation_301494311,source_curated,,,inaturalist,inat_301494311_1583656,https://www.inaturalist.org/observations/301494311,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_302067542_1586050_14cd3b2f65c2.wav,other_frog,test,inaturalist_observation_302067542,source_curated,,,inaturalist,inat_302067542_1586050,https://www.inaturalist.org/observations/302067542,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_302067542_1586052_d1f4fa2fef0b.wav,other_frog,test,inaturalist_observation_302067542,source_curated,,,inaturalist,inat_302067542_1586052,https://www.inaturalist.org/observations/302067542,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_307514671_1609329_cf100873545a.wav,other_frog,train,inaturalist_observation_307514671,source_curated,,,inaturalist,inat_307514671_1609329,https://www.inaturalist.org/observations/307514671,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_310174667_1619827_7611721cbfb1.wav,other_frog,train,inaturalist_observation_310174667,source_curated,,,inaturalist,inat_310174667_1619827,https://www.inaturalist.org/observations/310174667,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_316967455_1650124_3909d0536c5f.wav,other_frog,train,inaturalist_observation_316967455,source_curated,,,inaturalist,inat_316967455_1650124,https://www.inaturalist.org/observations/316967455,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_320344909_1665295_77aebb4afc4d.wav,other_frog,train,inaturalist_observation_320344909,source_curated,,,inaturalist,inat_320344909_1665295,https://www.inaturalist.org/observations/320344909,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_320808450_1667320_60547b6ab56b.wav,other_frog,train,inaturalist_observation_320808450,source_curated,,,inaturalist,inat_320808450_1667320,https://www.inaturalist.org/observations/320808450,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_320808452_1667318_9d96bd00ac89.wav,other_frog,train,inaturalist_observation_320808452,source_curated,,,inaturalist,inat_320808452_1667318,https://www.inaturalist.org/observations/320808452,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_320808453_1667321_ddba9cca0d87.wav,other_frog,validation,inaturalist_observation_320808453,source_curated,,,inaturalist,inat_320808453_1667321,https://www.inaturalist.org/observations/320808453,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_338451251_1765834_46638f8d09e5.wav,other_frog,test,inaturalist_observation_338451251,source_curated,,,inaturalist,inat_338451251_1765834,https://www.inaturalist.org/observations/338451251,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_343639451_1811631_fe2da528e382.wav,other_frog,train,inaturalist_observation_343639451,source_curated,,,inaturalist,inat_343639451_1811631,https://www.inaturalist.org/observations/343639451,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_345046410_1822139_2acf1d3d729c.wav,other_frog,train,inaturalist_observation_345046410,source_curated,,,inaturalist,inat_345046410_1822139,https://www.inaturalist.org/observations/345046410,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_345680279_1827174_83fb074f465f.wav,other_frog,validation,inaturalist_observation_345680279,source_curated,,,inaturalist,inat_345680279_1827174,https://www.inaturalist.org/observations/345680279,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_348930278_1852343_74934521ae5c.wav,other_frog,train,inaturalist_observation_348930278,source_curated,,,inaturalist,inat_348930278_1852343,https://www.inaturalist.org/observations/348930278,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_350001370_1860756_89f5ebef4636.wav,other_frog,validation,inaturalist_observation_350001370,source_curated,,,inaturalist,inat_350001370_1860756,https://www.inaturalist.org/observations/350001370,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_354352200_1894920_b32144a51c76.wav,other_frog,train,inaturalist_observation_354352200,source_curated,,,inaturalist,inat_354352200_1894920,https://www.inaturalist.org/observations/354352200,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_355379817_1902975_b13b436079ea.wav,other_frog,test,inaturalist_observation_355379817,source_curated,,,inaturalist,inat_355379817_1902975,https://www.inaturalist.org/observations/355379817,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_359810231_1937578_91f58cd1c34e.wav,other_frog,train,inaturalist_observation_359810231,source_curated,,,inaturalist,inat_359810231_1937578,https://www.inaturalist.org/observations/359810231,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_359810313_1937580_538c81eac827.wav,other_frog,test,inaturalist_observation_359810313,source_curated,,,inaturalist,inat_359810313_1937580,https://www.inaturalist.org/observations/359810313,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_359810962_1937583_41f27bf6c286.wav,other_frog,train,inaturalist_observation_359810962,source_curated,,,inaturalist,inat_359810962_1937583,https://www.inaturalist.org/observations/359810962,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_359839854_1938129_97f9e53d7a96.wav,other_frog,validation,inaturalist_observation_359839854,source_curated,,,inaturalist,inat_359839854_1938129,https://www.inaturalist.org/observations/359839854,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_359839854_1938131_7577b7e6b375.wav,other_frog,validation,inaturalist_observation_359839854,source_curated,,,inaturalist,inat_359839854_1938131,https://www.inaturalist.org/observations/359839854,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_361063061_1947276_6b5c395fe9f1.wav,other_frog,train,inaturalist_observation_361063061,source_curated,,,inaturalist,inat_361063061_1947276,https://www.inaturalist.org/observations/361063061,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_361816424_1952899_ce936ac0e867.wav,other_frog,train,inaturalist_observation_361816424,source_curated,,,inaturalist,inat_361816424_1952899,https://www.inaturalist.org/observations/361816424,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_361816451_1952900_c222cd361835.wav,other_frog,train,inaturalist_observation_361816451,source_curated,,,inaturalist,inat_361816451_1952900,https://www.inaturalist.org/observations/361816451,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_362990006_1962198_a1fadabeef74.wav,other_frog,train,inaturalist_observation_362990006,source_curated,,,inaturalist,inat_362990006_1962198,https://www.inaturalist.org/observations/362990006,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_363015706_1962444_13d40e836a9c.wav,other_frog,train,inaturalist_observation_363015706,source_curated,,,inaturalist,inat_363015706_1962444,https://www.inaturalist.org/observations/363015706,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_363618827_1967458_ee4b3fd7ec73.wav,other_frog,train,inaturalist_observation_363618827,source_curated,,,inaturalist,inat_363618827_1967458,https://www.inaturalist.org/observations/363618827,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_363669532_1967761_33e258ac2924.wav,other_frog,test,inaturalist_observation_363669532,source_curated,,,inaturalist,inat_363669532_1967761,https://www.inaturalist.org/observations/363669532,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_363973143_1969890_1ce3c98af346.wav,other_frog,validation,inaturalist_observation_363973143,source_curated,,,inaturalist,inat_363973143_1969890,https://www.inaturalist.org/observations/363973143,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_364687390_1975632_45a25cba8559.wav,other_frog,train,inaturalist_observation_364687390,source_curated,,,inaturalist,inat_364687390_1975632,https://www.inaturalist.org/observations/364687390,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_364938763_1977231_902425bbd590.wav,other_frog,train,inaturalist_observation_364938763,source_curated,,,inaturalist,inat_364938763_1977231,https://www.inaturalist.org/observations/364938763,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_365083216_1978340_6ba7a746f4b7.wav,other_frog,test,inaturalist_observation_365083216,source_curated,,,inaturalist,inat_365083216_1978340,https://www.inaturalist.org/observations/365083216,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_366692157_1990216_51aa5b28bcbb.wav,other_frog,test,inaturalist_observation_366692157,source_curated,,,inaturalist,inat_366692157_1990216,https://www.inaturalist.org/observations/366692157,CC0,true,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_367353171_1994787_4afdcb5e7cd6.wav,other_frog,validation,inaturalist_observation_367353171,source_curated,,,inaturalist,inat_367353171_1994787,https://www.inaturalist.org/observations/367353171,CC-BY-NC-SA,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_368021126_1999156_a9aa525838a3.wav,other_frog,train,inaturalist_observation_368021126,source_curated,,,inaturalist,inat_368021126_1999156,https://www.inaturalist.org/observations/368021126,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_368023197_1999161_6bee405aacc2.wav,other_frog,test,inaturalist_observation_368023197,source_curated,,,inaturalist,inat_368023197_1999161,https://www.inaturalist.org/observations/368023197,CC-BY-NC,false,
D:\C\Desktop\ai\xykw\data\interim\nonbird_source_curated_48k\inat_368355910_2001449_a72160aa4633.wav,other_frog,train,inaturalist_observation_368355910,source_curated,,,inaturalist,inat_368355910_2001449,https://www.inaturalist.org/observations/368355910,CC-BY-NC,false,
