candidate_id,source,source_id,taxon_id,name_zh,scientific_name,category_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,reference_similarity,license_code,attribution,locality,split_group,valid_intervals,review_status,reviewer,reviewed_label,review_notes
mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00036000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00036000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,36.0,39.0,0.517696,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,36.000-39.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00033000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00033000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,33.0,36.0,0.5168,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,33.000-36.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00009000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_e2c54d6d6afdf51a4e2b_00009000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,9.0,12.0,0.515384,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,9.000-12.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00006000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00006000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,6.0,9.0,0.551858,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_b188fd3da5f5ee3f7b37,6.000-9.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00039000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00039000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,39.0,42.0,0.536161,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_b188fd3da5f5ee3f7b37,39.000-42.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_a6621c31f637d7977c30_00051000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_a6621c31f637d7977c30_00051000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,51.0,54.0,0.528625,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_a6621c31f637d7977c30,51.000-54.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00018000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00018000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,18.0,21.0,0.516537,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_b188fd3da5f5ee3f7b37,18.000-21.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_6f22075368d3dea8eb87_00015000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_6f22075368d3dea8eb87_00015000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-31T23:45:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_234504.wav,2026B 0326-0401/AAA001_20260331_234504.wav,15.0,18.0,0.515421,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_6f22075368d3dea8eb87,15.000-18.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00036000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00036000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,36.0,39.0,0.514257,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_b188fd3da5f5ee3f7b37,36.000-39.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_bdec3daf37386022ebe5_00021000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_bdec3daf37386022ebe5_00021000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-29T11:25:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260329_112502.wav,2026B 0326-0401/AAA001_20260329_112502.wav,21.0,24.0,0.513841,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_bdec3daf37386022ebe5,21.000-24.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_6f22075368d3dea8eb87_00012000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_6f22075368d3dea8eb87_00012000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-31T23:45:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_234504.wav,2026B 0326-0401/AAA001_20260331_234504.wav,12.0,15.0,0.511991,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_6f22075368d3dea8eb87,12.000-15.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00027000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_b188fd3da5f5ee3f7b37_00027000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,27.0,30.0,0.510426,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_b188fd3da5f5ee3f7b37,27.000-30.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_44a1e42e76e9d5e98a75_00039000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_44a1e42e76e9d5e98a75_00039000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026B 0326-0401,2026-03-30T23:55:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_235501.wav,2026B 0326-0401/AAA001_20260330_235501.wav,39.0,42.0,0.509485,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_44a1e42e76e9d5e98a75,39.000-42.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_394d7dfa9134d82cb8a7_00048000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_394d7dfa9134d82cb8a7_00048000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,48.0,51.0,0.573827,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_394d7dfa9134d82cb8a7,48.000-51.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_1e1a2389c790a781da0d_00027000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_1e1a2389c790a781da0d_00027000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_171004.wav,2026C 0507-0513/AAA001_20260510_171004.wav,27.0,30.0,0.556789,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_1e1a2389c790a781da0d,27.000-30.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_21a0705f01c56713b0e0_00057000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_21a0705f01c56713b0e0_00057000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T11:30:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_113003.wav,2026C 0507-0513/AAA001_20260510_113003.wav,57.0,60.0,0.556214,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_21a0705f01c56713b0e0,57.000-60.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_21a0705f01c56713b0e0_00009000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_21a0705f01c56713b0e0_00009000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T11:30:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_113003.wav,2026C 0507-0513/AAA001_20260510_113003.wav,9.0,12.0,0.550045,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_21a0705f01c56713b0e0,9.000-12.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_42679d52797810b2d926_00006000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_42679d52797810b2d926_00006000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,6.0,9.0,0.545708,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_42679d52797810b2d926,6.000-9.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_21a0705f01c56713b0e0_00027000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_21a0705f01c56713b0e0_00027000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T11:30:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_113003.wav,2026C 0507-0513/AAA001_20260510_113003.wav,27.0,30.0,0.543066,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_21a0705f01c56713b0e0,27.000-30.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_394d7dfa9134d82cb8a7_00045000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_394d7dfa9134d82cb8a7_00045000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,45.0,48.0,0.542197,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_394d7dfa9134d82cb8a7,45.000-48.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_21a0705f01c56713b0e0_00024000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_21a0705f01c56713b0e0_00024000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T11:30:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_113003.wav,2026C 0507-0513/AAA001_20260510_113003.wav,24.0,27.0,0.542193,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_21a0705f01c56713b0e0,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_21a0705f01c56713b0e0_00042000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_21a0705f01c56713b0e0_00042000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-10T11:30:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_113003.wav,2026C 0507-0513/AAA001_20260510_113003.wav,42.0,45.0,0.538801,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_21a0705f01c56713b0e0,42.000-45.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_0139da9a874b7a480c11_00030000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_0139da9a874b7a480c11_00030000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026C 0507-0513,2026-05-07T17:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_174003.wav,2026C 0507-0513/AAA001_20260507_174003.wav,30.0,33.0,0.534414,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_0139da9a874b7a480c11,30.000-33.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_823fe99897fbf6a888ed_00024000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_823fe99897fbf6a888ed_00024000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T16:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_164004.wav,2026D 0614-0608/AAA001_20260610_164004.wav,24.0,27.0,0.555669,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_823fe99897fbf6a888ed,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_9b09d5ef887731f9e1d2_00012000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_9b09d5ef887731f9e1d2_00012000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-12T03:40:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260612_034005.wav,2026D 0614-0608/AAA001_20260612_034005.wav,12.0,15.0,0.533709,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_9b09d5ef887731f9e1d2,12.000-15.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_823fe99897fbf6a888ed_00054000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_823fe99897fbf6a888ed_00054000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T16:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_164004.wav,2026D 0614-0608/AAA001_20260610_164004.wav,54.0,57.0,0.531856,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_823fe99897fbf6a888ed,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_4bc5dbc87892b421656f_00036000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_4bc5dbc87892b421656f_00036000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-14T03:15:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_031502.wav,2026D 0614-0608/AAA001_20260614_031502.wav,36.0,39.0,0.524591,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_4bc5dbc87892b421656f,36.000-39.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_bc59fbee99f95dc7e220_00036000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_bc59fbee99f95dc7e220_00036000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,36.0,39.0,0.524383,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_bc59fbee99f95dc7e220,36.000-39.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_823fe99897fbf6a888ed_00006000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_823fe99897fbf6a888ed_00006000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T16:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_164004.wav,2026D 0614-0608/AAA001_20260610_164004.wav,6.0,9.0,0.524074,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_823fe99897fbf6a888ed,6.000-9.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_8cf47c37b5d3d5bf684a_00054000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_8cf47c37b5d3d5bf684a_00054000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T22:40:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_224002.wav,2026D 0614-0608/AAA001_20260610_224002.wav,54.0,57.0,0.523476,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_8cf47c37b5d3d5bf684a,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_8cf47c37b5d3d5bf684a_00000000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_8cf47c37b5d3d5bf684a_00000000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T22:40:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_224002.wav,2026D 0614-0608/AAA001_20260610_224002.wav,0.0,3.0,0.523343,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_8cf47c37b5d3d5bf684a,0.000-3.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_823fe99897fbf6a888ed_00015000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_823fe99897fbf6a888ed_00015000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T16:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_164004.wav,2026D 0614-0608/AAA001_20260610_164004.wav,15.0,18.0,0.522301,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_823fe99897fbf6a888ed,15.000-18.000,pending,,,reference retrieval; not a species detection until reviewed
mecopoda_elongata_challenge_823fe99897fbf6a888ed_00036000,shengshengbuxi_2026_wild,mecopoda_elongata_challenge_823fe99897fbf6a888ed_00036000,mecopoda_elongata,纺织娘,Mecopoda elongata,insect,2026D 0614-0608,2026-06-10T16:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_164004.wav,2026D 0614-0608/AAA001_20260610_164004.wav,36.0,39.0,0.51962,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_823fe99897fbf6a888ed,36.000-39.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_d072839af2a6ef73c244_00057000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_d072839af2a6ef73c244_00057000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-17T23:45:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260117_234505.wav,2026A 0116-0122/AAA001_20260117_234505.wav,57.0,60.0,0.601124,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d072839af2a6ef73c244,57.000-60.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00054000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00054000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-18T23:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260118_234003.wav,2026A 0116-0122/AAA001_20260118_234003.wav,54.0,57.0,0.574098,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_97cf32e07c2f64f160f3,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_d072839af2a6ef73c244_00042000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_d072839af2a6ef73c244_00042000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-17T23:45:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260117_234505.wav,2026A 0116-0122/AAA001_20260117_234505.wav,42.0,45.0,0.573755,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d072839af2a6ef73c244,42.000-45.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00009000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00009000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-18T23:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260118_234003.wav,2026A 0116-0122/AAA001_20260118_234003.wav,9.0,12.0,0.569072,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_97cf32e07c2f64f160f3,9.000-12.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_341428561759f31b2501_00045000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_341428561759f31b2501_00045000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-22T00:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260122_000005.wav,2026A 0116-0122/AAA001_20260122_000005.wav,45.0,48.0,0.567271,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_341428561759f31b2501,45.000-48.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_341428561759f31b2501_00054000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_341428561759f31b2501_00054000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-22T00:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260122_000005.wav,2026A 0116-0122/AAA001_20260122_000005.wav,54.0,57.0,0.56671,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_341428561759f31b2501,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_d072839af2a6ef73c244_00045000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_d072839af2a6ef73c244_00045000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-17T23:45:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260117_234505.wav,2026A 0116-0122/AAA001_20260117_234505.wav,45.0,48.0,0.566637,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d072839af2a6ef73c244,45.000-48.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00057000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_97cf32e07c2f64f160f3_00057000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-18T23:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260118_234003.wav,2026A 0116-0122/AAA001_20260118_234003.wav,57.0,60.0,0.564426,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_97cf32e07c2f64f160f3,57.000-60.000,pending,,,reference retrieval; not a species detection until reviewed
microhyla_fissipes_challenge_341428561759f31b2501_00021000,shengshengbuxi_2026_wild,microhyla_fissipes_challenge_341428561759f31b2501_00021000,microhyla_fissipes,饰纹姬蛙,Microhyla fissipes,frog,2026A 0116-0122,2026-01-22T00:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260122_000005.wav,2026A 0116-0122/AAA001_20260122_000005.wav,21.0,24.0,0.564363,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_341428561759f31b2501,21.000-24.000,pending,,,reference retrieval; not a species detection until reviewed
