audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\interim\challenge_2026_nonbird_48k\inat_246484122_1225524_80cd5a65e4a0.wav,teleogryllus_emma,train,inaturalist_observation_246484122,source_curated,,,inaturalist,inat_246484122_1225524,https://www.inaturalist.org/observations/246484122,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_247570119_1230546_6368e2c381f7.wav,teleogryllus_emma,train,inaturalist_observation_247570119,source_curated,,,inaturalist,inat_247570119_1230546,https://www.inaturalist.org/observations/247570119,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_298405977_1570659_9eae6dedb2ae.wav,teleogryllus_emma,train,inaturalist_observation_298405977,source_curated,,,inaturalist,inat_298405977_1570659,https://www.inaturalist.org/observations/298405977,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305760891_1601857_97fcae4daab0.wav,teleogryllus_emma,test,inaturalist_observation_305760891,source_curated,,,inaturalist,inat_305760891_1601857,https://www.inaturalist.org/observations/305760891,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305994748_1603032_be22a4c1a3dd.wav,teleogryllus_emma,train,inaturalist_observation_305994748,source_curated,,,inaturalist,inat_305994748_1603032,https://www.inaturalist.org/observations/305994748,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_132739716_528004_bbb5c3ba78b5.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528004,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_132739716_528023_126c90f260cb.wav,velarifictorus_micado,validation,inaturalist_observation_132739716,source_curated,,,inaturalist,inat_132739716_528023,https://www.inaturalist.org/observations/132739716,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_136913740_542674_9cea28faa7a6.wav,velarifictorus_micado,test,inaturalist_observation_136913740,source_curated,,,inaturalist,inat_136913740_542674,https://www.inaturalist.org/observations/136913740,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_244301471_1213219_ce62b1090557.wav,velarifictorus_micado,validation,inaturalist_observation_244301471,source_curated,,,inaturalist,inat_244301471_1213219,https://www.inaturalist.org/observations/244301471,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_305506042_1600937_9784acc8284f.wav,velarifictorus_micado,train,inaturalist_observation_305506042,source_curated,,,inaturalist,inat_305506042_1600937,https://www.inaturalist.org/observations/305506042,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_306486951_1605225_a772baeb34d8.wav,velarifictorus_micado,train,inaturalist_observation_306486951,source_curated,,,inaturalist,inat_306486951_1605225,https://www.inaturalist.org/observations/306486951,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_306975649_1607400_1d00d1115957.wav,velarifictorus_micado,train,inaturalist_observation_306975649,source_curated,,,inaturalist,inat_306975649_1607400,https://www.inaturalist.org/observations/306975649,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_308164822_1612000_4dda11098c26.wav,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612000,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_308164822_1612001_f8f032770443.wav,velarifictorus_micado,train,inaturalist_observation_308164822,source_curated,,,inaturalist,inat_308164822_1612001,https://www.inaturalist.org/observations/308164822,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_312112155_1628099_4d826bc52d44.wav,velarifictorus_micado,train,inaturalist_observation_312112155,source_curated,,,inaturalist,inat_312112155_1628099,https://www.inaturalist.org/observations/312112155,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_314966425_1641285_447d61f382e4.wav,velarifictorus_micado,train,inaturalist_observation_314966425,source_curated,,,inaturalist,inat_314966425_1641285,https://www.inaturalist.org/observations/314966425,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_315569630_1643899_e339cec312b8.wav,velarifictorus_micado,train,inaturalist_observation_315569630,source_curated,,,inaturalist,inat_315569630_1643899,https://www.inaturalist.org/observations/315569630,CC-BY-NC,false,
