audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\raw\inaturalist\other_frog\inat_376543293_2048795.mp3,other_frog,train,inaturalist_observation_376543293,source_curated,,,inaturalist,inat_376543293_2048795,https://www.inaturalist.org/observations/376543293,CC-BY-NC-SA,false,
..\raw\inaturalist\other_frog\inat_376569400_2048903.m4a,other_frog,train,inaturalist_observation_376569400,source_curated,,,inaturalist,inat_376569400_2048903,https://www.inaturalist.org/observations/376569400,CC0,true,
..\raw\inaturalist\other_frog\inat_376569565_2048904.m4a,other_frog,train,inaturalist_observation_376569565,source_curated,,,inaturalist,inat_376569565_2048904,https://www.inaturalist.org/observations/376569565,CC0,true,
..\raw\inaturalist\other_frog\inat_376847863_2050502.m4a,other_frog,train,inaturalist_observation_376847863,source_curated,,,inaturalist,inat_376847863_2050502,https://www.inaturalist.org/observations/376847863,CC0,true,
..\raw\inaturalist\other_frog\inat_376848663_2050509.m4a,other_frog,train,inaturalist_observation_376848663,source_curated,,,inaturalist,inat_376848663_2050509,https://www.inaturalist.org/observations/376848663,CC0,true,
..\raw\inaturalist\other_frog\inat_377168154_2055709.wav,other_frog,train,inaturalist_observation_377168154,source_curated,,,inaturalist,inat_377168154_2055709,https://www.inaturalist.org/observations/377168154,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_377806290_2055090.m4a,other_frog,test,inaturalist_observation_377806290,source_curated,,,inaturalist,inat_377806290_2055090,https://www.inaturalist.org/observations/377806290,CC0,true,
..\raw\inaturalist\other_frog\inat_377806425_2055093.m4a,other_frog,train,inaturalist_observation_377806425,source_curated,,,inaturalist,inat_377806425_2055093,https://www.inaturalist.org/observations/377806425,CC0,true,
..\raw\inaturalist\other_frog\inat_377806808_2055094.m4a,other_frog,train,inaturalist_observation_377806808,source_curated,,,inaturalist,inat_377806808_2055094,https://www.inaturalist.org/observations/377806808,CC0,true,
..\raw\inaturalist\other_frog\inat_377807746_2055103.m4a,other_frog,train,inaturalist_observation_377807746,source_curated,,,inaturalist,inat_377807746_2055103,https://www.inaturalist.org/observations/377807746,CC0,true,
..\raw\inaturalist\other_frog\inat_377808765_2055111.m4a,other_frog,train,inaturalist_observation_377808765,source_curated,,,inaturalist,inat_377808765_2055111,https://www.inaturalist.org/observations/377808765,CC0,true,
..\raw\inaturalist\other_frog\inat_381053637_2070654.mp3,other_frog,train,inaturalist_observation_381053637,source_curated,,,inaturalist,inat_381053637_2070654,https://www.inaturalist.org/observations/381053637,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_381053908_2070655.mp3,other_frog,train,inaturalist_observation_381053908,source_curated,,,inaturalist,inat_381053908_2070655,https://www.inaturalist.org/observations/381053908,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_381054123_2070657.mp3,other_frog,train,inaturalist_observation_381054123,source_curated,,,inaturalist,inat_381054123_2070657,https://www.inaturalist.org/observations/381054123,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_381404485_2072097.m4a,other_frog,train,inaturalist_observation_381404485,source_curated,,,inaturalist,inat_381404485_2072097,https://www.inaturalist.org/observations/381404485,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_384180199_2084101.wav,other_frog,train,inaturalist_observation_384180199,source_curated,,,inaturalist,inat_384180199_2084101,https://www.inaturalist.org/observations/384180199,CC-BY-NC,false,
..\raw\inaturalist\other_frog\inat_387193321_2098198.m4a,other_frog,train,inaturalist_observation_387193321,source_curated,,,inaturalist,inat_387193321_2098198,https://www.inaturalist.org/observations/387193321,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_358244557_1926093.mp3,other_insect,train,inaturalist_observation_358244557,source_curated,,,inaturalist,inat_358244557_1926093,https://www.inaturalist.org/observations/358244557,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_359803013_1937517.mp3,other_insect,train,inaturalist_observation_359803013,source_curated,,,inaturalist,inat_359803013_1937517,https://www.inaturalist.org/observations/359803013,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_359803013_1937518.mp3,other_insect,train,inaturalist_observation_359803013,source_curated,,,inaturalist,inat_359803013_1937518,https://www.inaturalist.org/observations/359803013,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_359805824_1937524.mp3,other_insect,train,inaturalist_observation_359805824,source_curated,,,inaturalist,inat_359805824_1937524,https://www.inaturalist.org/observations/359805824,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_359808464_1937559.mp3,other_insect,test,inaturalist_observation_359808464,source_curated,,,inaturalist,inat_359808464_1937559,https://www.inaturalist.org/observations/359808464,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_359808495_1937560.mp3,other_insect,train,inaturalist_observation_359808495,source_curated,,,inaturalist,inat_359808495_1937560,https://www.inaturalist.org/observations/359808495,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_361892464_1953404.mp3,other_insect,test,inaturalist_observation_361892464,source_curated,,,inaturalist,inat_361892464_1953404,https://www.inaturalist.org/observations/361892464,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_361899482_1953438.mp3,other_insect,train,inaturalist_observation_361899482,source_curated,,,inaturalist,inat_361899482_1953438,https://www.inaturalist.org/observations/361899482,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_361900781_1953447.mp3,other_insect,train,inaturalist_observation_361900781,source_curated,,,inaturalist,inat_361900781_1953447,https://www.inaturalist.org/observations/361900781,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_364194499_1971731.m4a,other_insect,train,inaturalist_observation_364194499,source_curated,,,inaturalist,inat_364194499_1971731,https://www.inaturalist.org/observations/364194499,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_367615098_1996387.mp3,other_insect,train,inaturalist_observation_367615098,source_curated,,,inaturalist,inat_367615098_1996387,https://www.inaturalist.org/observations/367615098,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_368862830_2004558.mp3,other_insect,validation,inaturalist_observation_368862830,source_curated,,,inaturalist,inat_368862830_2004558,https://www.inaturalist.org/observations/368862830,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_368884067_2004703.mp3,other_insect,train,inaturalist_observation_368884067,source_curated,,,inaturalist,inat_368884067_2004703,https://www.inaturalist.org/observations/368884067,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_369251160_2007395.m4a,other_insect,train,inaturalist_observation_369251160,source_curated,,,inaturalist,inat_369251160_2007395,https://www.inaturalist.org/observations/369251160,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_370828326_2017528.mp3,other_insect,test,inaturalist_observation_370828326,source_curated,,,inaturalist,inat_370828326_2017528,https://www.inaturalist.org/observations/370828326,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_371517794_2020988.m4a,other_insect,validation,inaturalist_observation_371517794,source_curated,,,inaturalist,inat_371517794_2020988,https://www.inaturalist.org/observations/371517794,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_371545156_2021146.m4a,other_insect,test,inaturalist_observation_371545156,source_curated,,,inaturalist,inat_371545156_2021146,https://www.inaturalist.org/observations/371545156,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_371878923_2022995.mp3,other_insect,train,inaturalist_observation_371878923,source_curated,,,inaturalist,inat_371878923_2022995,https://www.inaturalist.org/observations/371878923,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_371915948_2023194.m4a,other_insect,test,inaturalist_observation_371915948,source_curated,,,inaturalist,inat_371915948_2023194,https://www.inaturalist.org/observations/371915948,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950407_2029010.wav,other_insect,test,inaturalist_observation_372950407,source_curated,,,inaturalist,inat_372950407_2029010,https://www.inaturalist.org/observations/372950407,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950419_2029031.wav,other_insect,train,inaturalist_observation_372950419,source_curated,,,inaturalist,inat_372950419_2029031,https://www.inaturalist.org/observations/372950419,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950420_2029032.wav,other_insect,train,inaturalist_observation_372950420,source_curated,,,inaturalist,inat_372950420_2029032,https://www.inaturalist.org/observations/372950420,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950426_2029033.wav,other_insect,train,inaturalist_observation_372950426,source_curated,,,inaturalist,inat_372950426_2029033,https://www.inaturalist.org/observations/372950426,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950429_2029061.wav,other_insect,train,inaturalist_observation_372950429,source_curated,,,inaturalist,inat_372950429_2029061,https://www.inaturalist.org/observations/372950429,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_372950430_2029059.wav,other_insect,train,inaturalist_observation_372950430,source_curated,,,inaturalist,inat_372950430_2029059,https://www.inaturalist.org/observations/372950430,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373191792_2030534.m4a,other_insect,train,inaturalist_observation_373191792,source_curated,,,inaturalist,inat_373191792_2030534,https://www.inaturalist.org/observations/373191792,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373449696_2032032.wav,other_insect,train,inaturalist_observation_373449696,source_curated,,,inaturalist,inat_373449696_2032032,https://www.inaturalist.org/observations/373449696,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373449727_2032033.wav,other_insect,test,inaturalist_observation_373449727,source_curated,,,inaturalist,inat_373449727_2032033,https://www.inaturalist.org/observations/373449727,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373453532_2032062.wav,other_insect,train,inaturalist_observation_373453532,source_curated,,,inaturalist,inat_373453532_2032062,https://www.inaturalist.org/observations/373453532,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373453847_2032063.wav,other_insect,validation,inaturalist_observation_373453847,source_curated,,,inaturalist,inat_373453847_2032063,https://www.inaturalist.org/observations/373453847,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373517181_2032440.m4a,other_insect,train,inaturalist_observation_373517181,source_curated,,,inaturalist,inat_373517181_2032440,https://www.inaturalist.org/observations/373517181,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373518696_2032455.m4a,other_insect,train,inaturalist_observation_373518696,source_curated,,,inaturalist,inat_373518696_2032455,https://www.inaturalist.org/observations/373518696,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373542861_2032589.wav,other_insect,train,inaturalist_observation_373542861,source_curated,,,inaturalist,inat_373542861_2032589,https://www.inaturalist.org/observations/373542861,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_373542862_2032590.wav,other_insect,test,inaturalist_observation_373542862,source_curated,,,inaturalist,inat_373542862_2032590,https://www.inaturalist.org/observations/373542862,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_375791380_2045055.m4a,other_insect,train,inaturalist_observation_375791380,source_curated,,,inaturalist,inat_375791380_2045055,https://www.inaturalist.org/observations/375791380,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_376054026_2046451.m4a,other_insect,test,inaturalist_observation_376054026,source_curated,,,inaturalist,inat_376054026_2046451,https://www.inaturalist.org/observations/376054026,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_376549696_2055733.wav,other_insect,test,inaturalist_observation_376549696,source_curated,,,inaturalist,inat_376549696_2055733,https://www.inaturalist.org/observations/376549696,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_376549696_2055734.wav,other_insect,test,inaturalist_observation_376549696,source_curated,,,inaturalist,inat_376549696_2055734,https://www.inaturalist.org/observations/376549696,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377149402_2051997.mp3,other_insect,train,inaturalist_observation_377149402,source_curated,,,inaturalist,inat_377149402_2051997,https://www.inaturalist.org/observations/377149402,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377149760_2052000.mp3,other_insect,train,inaturalist_observation_377149760,source_curated,,,inaturalist,inat_377149760_2052000,https://www.inaturalist.org/observations/377149760,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377628061_2054240.m4a,other_insect,test,inaturalist_observation_377628061,source_curated,,,inaturalist,inat_377628061_2054240,https://www.inaturalist.org/observations/377628061,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377678557_2054390.m4a,other_insect,train,inaturalist_observation_377678557,source_curated,,,inaturalist,inat_377678557_2054390,https://www.inaturalist.org/observations/377678557,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377955120_2055726.wav,other_insect,train,inaturalist_observation_377955120,source_curated,,,inaturalist,inat_377955120_2055726,https://www.inaturalist.org/observations/377955120,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377955438_2055727.wav,other_insect,validation,inaturalist_observation_377955438,source_curated,,,inaturalist,inat_377955438_2055727,https://www.inaturalist.org/observations/377955438,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_377988209_2055884.mp3,other_insect,train,inaturalist_observation_377988209,source_curated,,,inaturalist,inat_377988209_2055884,https://www.inaturalist.org/observations/377988209,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378276392_2057505.m4a,other_insect,validation,inaturalist_observation_378276392,source_curated,,,inaturalist,inat_378276392_2057505,https://www.inaturalist.org/observations/378276392,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378276392_2057506.m4a,other_insect,validation,inaturalist_observation_378276392,source_curated,,,inaturalist,inat_378276392_2057506,https://www.inaturalist.org/observations/378276392,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378282971_2057368.wav,other_insect,train,inaturalist_observation_378282971,source_curated,,,inaturalist,inat_378282971_2057368,https://www.inaturalist.org/observations/378282971,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378283108_2057370.mp3,other_insect,train,inaturalist_observation_378283108,source_curated,,,inaturalist,inat_378283108_2057370,https://www.inaturalist.org/observations/378283108,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378297281_2057499.wav,other_insect,train,inaturalist_observation_378297281,source_curated,,,inaturalist,inat_378297281_2057499,https://www.inaturalist.org/observations/378297281,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_378326432_2057640.m4a,other_insect,validation,inaturalist_observation_378326432,source_curated,,,inaturalist,inat_378326432_2057640,https://www.inaturalist.org/observations/378326432,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_379323580_2062258.m4a,other_insect,test,inaturalist_observation_379323580,source_curated,,,inaturalist,inat_379323580_2062258,https://www.inaturalist.org/observations/379323580,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_379616227_2063566.mp3,other_insect,test,inaturalist_observation_379616227,source_curated,,,inaturalist,inat_379616227_2063566,https://www.inaturalist.org/observations/379616227,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380206265_2066479.mp3,other_insect,train,inaturalist_observation_380206265,source_curated,,,inaturalist,inat_380206265_2066479,https://www.inaturalist.org/observations/380206265,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380579624_2068285.mp3,other_insect,train,inaturalist_observation_380579624,source_curated,,,inaturalist,inat_380579624_2068285,https://www.inaturalist.org/observations/380579624,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380584002_2068321.mp3,other_insect,validation,inaturalist_observation_380584002,source_curated,,,inaturalist,inat_380584002_2068321,https://www.inaturalist.org/observations/380584002,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380588321_2068342.mp3,other_insect,train,inaturalist_observation_380588321,source_curated,,,inaturalist,inat_380588321_2068342,https://www.inaturalist.org/observations/380588321,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380622939_2068571.mp3,other_insect,train,inaturalist_observation_380622939,source_curated,,,inaturalist,inat_380622939_2068571,https://www.inaturalist.org/observations/380622939,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380625057_2068589.mp3,other_insect,train,inaturalist_observation_380625057,source_curated,,,inaturalist,inat_380625057_2068589,https://www.inaturalist.org/observations/380625057,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380626077_2068592.mp3,other_insect,train,inaturalist_observation_380626077,source_curated,,,inaturalist,inat_380626077_2068592,https://www.inaturalist.org/observations/380626077,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380640500_2068649.mp3,other_insect,train,inaturalist_observation_380640500,source_curated,,,inaturalist,inat_380640500_2068649,https://www.inaturalist.org/observations/380640500,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380642537_2068660.mp3,other_insect,train,inaturalist_observation_380642537,source_curated,,,inaturalist,inat_380642537_2068660,https://www.inaturalist.org/observations/380642537,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380887848_2069827.mp3,other_insect,train,inaturalist_observation_380887848,source_curated,,,inaturalist,inat_380887848_2069827,https://www.inaturalist.org/observations/380887848,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380890234_2069834.mp3,other_insect,test,inaturalist_observation_380890234,source_curated,,,inaturalist,inat_380890234_2069834,https://www.inaturalist.org/observations/380890234,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380890837_2069837.mp3,other_insect,train,inaturalist_observation_380890837,source_curated,,,inaturalist,inat_380890837_2069837,https://www.inaturalist.org/observations/380890837,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380898008_2069874.mp3,other_insect,train,inaturalist_observation_380898008,source_curated,,,inaturalist,inat_380898008_2069874,https://www.inaturalist.org/observations/380898008,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_380954544_2070164.mp3,other_insect,train,inaturalist_observation_380954544,source_curated,,,inaturalist,inat_380954544_2070164,https://www.inaturalist.org/observations/380954544,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381096423_2070854.m4a,other_insect,train,inaturalist_observation_381096423,source_curated,,,inaturalist,inat_381096423_2070854,https://www.inaturalist.org/observations/381096423,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381321342_2071729.mp3,other_insect,train,inaturalist_observation_381321342,source_curated,,,inaturalist,inat_381321342_2071729,https://www.inaturalist.org/observations/381321342,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381567418_2072823.mp3,other_insect,validation,inaturalist_observation_381567418,source_curated,,,inaturalist,inat_381567418_2072823,https://www.inaturalist.org/observations/381567418,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381579600_2072891.mp3,other_insect,train,inaturalist_observation_381579600,source_curated,,,inaturalist,inat_381579600_2072891,https://www.inaturalist.org/observations/381579600,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381889002_2074225.m4a,other_insect,validation,inaturalist_observation_381889002,source_curated,,,inaturalist,inat_381889002_2074225,https://www.inaturalist.org/observations/381889002,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381904463_2074302.m4a,other_insect,train,inaturalist_observation_381904463,source_curated,,,inaturalist,inat_381904463_2074302,https://www.inaturalist.org/observations/381904463,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381908686_2074334.m4a,other_insect,train,inaturalist_observation_381908686,source_curated,,,inaturalist,inat_381908686_2074334,https://www.inaturalist.org/observations/381908686,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381928891_2074435.mp3,other_insect,validation,inaturalist_observation_381928891,source_curated,,,inaturalist,inat_381928891_2074435,https://www.inaturalist.org/observations/381928891,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_381939047_2074502.mp3,other_insect,validation,inaturalist_observation_381939047,source_curated,,,inaturalist,inat_381939047_2074502,https://www.inaturalist.org/observations/381939047,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382332210_2076147.wav,other_insect,validation,inaturalist_observation_382332210,source_curated,,,inaturalist,inat_382332210_2076147,https://www.inaturalist.org/observations/382332210,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382439135_2076509.m4a,other_insect,train,inaturalist_observation_382439135,source_curated,,,inaturalist,inat_382439135_2076509,https://www.inaturalist.org/observations/382439135,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382817619_2078193.mp3,other_insect,train,inaturalist_observation_382817619,source_curated,,,inaturalist,inat_382817619_2078193,https://www.inaturalist.org/observations/382817619,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382833767_2078279.m4a,other_insect,train,inaturalist_observation_382833767,source_curated,,,inaturalist,inat_382833767_2078279,https://www.inaturalist.org/observations/382833767,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382912985_2078644.m4a,other_insect,train,inaturalist_observation_382912985,source_curated,,,inaturalist,inat_382912985_2078644,https://www.inaturalist.org/observations/382912985,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_382956714_2078800.m4a,other_insect,train,inaturalist_observation_382956714,source_curated,,,inaturalist,inat_382956714_2078800,https://www.inaturalist.org/observations/382956714,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_383239210_2079852.m4a,other_insect,train,inaturalist_observation_383239210,source_curated,,,inaturalist,inat_383239210_2079852,https://www.inaturalist.org/observations/383239210,CC-BY-NC-SA,false,
..\raw\inaturalist\other_insect\inat_383544540_2081297.m4a,other_insect,train,inaturalist_observation_383544540,source_curated,,,inaturalist,inat_383544540_2081297,https://www.inaturalist.org/observations/383544540,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_384180158_2084100.wav,other_insect,test,inaturalist_observation_384180158,source_curated,,,inaturalist,inat_384180158_2084100,https://www.inaturalist.org/observations/384180158,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_384538432_2085611.m4a,other_insect,test,inaturalist_observation_384538432,source_curated,,,inaturalist,inat_384538432_2085611,https://www.inaturalist.org/observations/384538432,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_384813970_2086847.m4a,other_insect,test,inaturalist_observation_384813970,source_curated,,,inaturalist,inat_384813970_2086847,https://www.inaturalist.org/observations/384813970,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_385241713_2089443.mp3,other_insect,train,inaturalist_observation_385241713,source_curated,,,inaturalist,inat_385241713_2089443,https://www.inaturalist.org/observations/385241713,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_385925730_2092124.m4a,other_insect,train,inaturalist_observation_385925730,source_curated,,,inaturalist,inat_385925730_2092124,https://www.inaturalist.org/observations/385925730,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_387141435_2097928.wav,other_insect,test,inaturalist_observation_387141435,source_curated,,,inaturalist,inat_387141435_2097928,https://www.inaturalist.org/observations/387141435,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_387141771_2097931.wav,other_insect,train,inaturalist_observation_387141771,source_curated,,,inaturalist,inat_387141771_2097931,https://www.inaturalist.org/observations/387141771,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_387141897_2097932.mp3,other_insect,train,inaturalist_observation_387141897,source_curated,,,inaturalist,inat_387141897_2097932,https://www.inaturalist.org/observations/387141897,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_387142080_2097933.wav,other_insect,test,inaturalist_observation_387142080,source_curated,,,inaturalist,inat_387142080_2097933,https://www.inaturalist.org/observations/387142080,CC-BY-NC,false,
..\raw\inaturalist\other_insect\inat_387486986_2100256.m4a,other_insect,train,inaturalist_observation_387486986,source_curated,,,inaturalist,inat_387486986_2100256,https://www.inaturalist.org/observations/387486986,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_125013574_492420.wav,polypedates_braueri,validation,inaturalist_observation_125013574,source_curated,,,inaturalist,inat_125013574_492420,https://www.inaturalist.org/observations/125013574,CC-BY-NC-SA,false,
..\raw\inaturalist\polypedates_braueri\inat_213458540_1017112.wav,polypedates_braueri,train,inaturalist_observation_213458540,source_curated,,,inaturalist,inat_213458540_1017112,https://www.inaturalist.org/observations/213458540,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_218363181_1060994.m4a,polypedates_braueri,train,inaturalist_observation_218363181,source_curated,,,inaturalist,inat_218363181_1060994,https://www.inaturalist.org/observations/218363181,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_230270023_1136772.m4a,polypedates_braueri,train,inaturalist_observation_230270023,source_curated,,,inaturalist,inat_230270023_1136772,https://www.inaturalist.org/observations/230270023,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_260702780_1300615.m4a,polypedates_braueri,validation,inaturalist_observation_260702780,source_curated,,,inaturalist,inat_260702780_1300615,https://www.inaturalist.org/observations/260702780,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_260702781_1300614.m4a,polypedates_braueri,test,inaturalist_observation_260702781,source_curated,,,inaturalist,inat_260702781_1300614,https://www.inaturalist.org/observations/260702781,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_272673476_1393026.m4a,polypedates_braueri,train,inaturalist_observation_272673476,source_curated,,,inaturalist,inat_272673476_1393026,https://www.inaturalist.org/observations/272673476,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_282351690_1472057.m4a,polypedates_braueri,validation,inaturalist_observation_282351690,source_curated,,,inaturalist,inat_282351690_1472057,https://www.inaturalist.org/observations/282351690,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_292593586_1540993.m4a,polypedates_braueri,train,inaturalist_observation_292593586,source_curated,,,inaturalist,inat_292593586_1540993,https://www.inaturalist.org/observations/292593586,CC0,true,
..\raw\inaturalist\polypedates_braueri\inat_292605263_1541041.m4a,polypedates_braueri,validation,inaturalist_observation_292605263,source_curated,,,inaturalist,inat_292605263_1541041,https://www.inaturalist.org/observations/292605263,CC0,true,
..\raw\inaturalist\polypedates_braueri\inat_293185143_1544154.m4a,polypedates_braueri,train,inaturalist_observation_293185143,source_curated,,,inaturalist,inat_293185143_1544154,https://www.inaturalist.org/observations/293185143,CC0,true,
..\raw\inaturalist\polypedates_braueri\inat_294779529_1552538.m4a,polypedates_braueri,validation,inaturalist_observation_294779529,source_curated,,,inaturalist,inat_294779529_1552538,https://www.inaturalist.org/observations/294779529,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_299825095_1576779.m4a,polypedates_braueri,train,inaturalist_observation_299825095,source_curated,,,inaturalist,inat_299825095_1576779,https://www.inaturalist.org/observations/299825095,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_308009357_1611314.wav,polypedates_braueri,train,inaturalist_observation_308009357,source_curated,,,inaturalist,inat_308009357_1611314,https://www.inaturalist.org/observations/308009357,CC-BY,true,
..\raw\inaturalist\polypedates_braueri\inat_370877308_2017215.mp3,polypedates_braueri,train,inaturalist_observation_370877308,source_curated,,,inaturalist,inat_370877308_2017215,https://www.inaturalist.org/observations/370877308,CC-BY-NC,false,
..\raw\inaturalist\polypedates_braueri\inat_384883736_2087230.m4a,polypedates_braueri,train,inaturalist_observation_384883736,source_curated,,,inaturalist,inat_384883736_2087230,https://www.inaturalist.org/observations/384883736,CC-BY-NC,false,
..\raw\freesound\previews\rain_water_park\freesound_173447.mp3,background,train,freesound_173447,source_curated,,,freesound_public_web,freesound_173447,https://freesound.org/s/173447/,CC-BY,true,
..\raw\freesound\previews\rain_water_park\freesound_200972.mp3,background,validation,freesound_200972,source_curated,,,freesound_public_web,freesound_200972,https://freesound.org/s/200972/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_232204.mp3,background,train,freesound_232204,source_curated,,,freesound_public_web,freesound_232204,https://freesound.org/s/232204/,CC0,true,
..\raw\freesound\previews\wind_trees\freesound_243880.mp3,background,train,freesound_243880,source_curated,,,freesound_public_web,freesound_243880,https://freesound.org/s/243880/,CC-BY,true,
