source,source_id,taxon_id,scientific_name,name_zh,category_id,source_url,media_url,license_code,license_url,commercial_compatible,attribution,quality_grade,observed_on,latitude,longitude,locality,split_hint,split_group,local_path,sha256,review_status,reviewer,valid_intervals,review_notes
inaturalist,inat_260702780_1300615,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/260702780,https://static.inaturalist.org/sounds/1300615.m4a?1738758503,CC-BY-NC,cc-by-nc,False,"(c) Dave GUO, some rights reserved (CC BY-NC)",research,2023-07-06,30.347181,119.428912,"West Tianmu Mountain, Lin'An, Hangzhou, China, 313304",,inaturalist_observation_260702780,data\raw\inaturalist\polypedates_braueri\inat_260702780_1300615.m4a,a710b6e1ef401dd0f744ae4f01e86969483f0be7a1b68eeba4a035bf8ca413af,pending,,,
inaturalist,inat_260702781_1300614,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/260702781,https://static.inaturalist.org/sounds/1300614.m4a?1738758502,CC-BY-NC,cc-by-nc,False,"(c) Dave GUO, some rights reserved (CC BY-NC)",research,2022-05-19,25.223894005,98.6716923757,"6MFC+R4H, Tengchong, Baoshan, Yunnan, China, 679105",,inaturalist_observation_260702781,data\raw\inaturalist\polypedates_braueri\inat_260702781_1300614.m4a,153e0f3fa41edbc1b3da6832b5cb2184e61c95e0666ffefd49fa6e7f1cc947f4,pending,,,
inaturalist,inat_272673476_1393026,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/272673476,https://static.inaturalist.org/sounds/1393026.m4a?1745499667,CC-BY-NC,cc-by-nc,False,"(c) c-dragon0205, some rights reserved (CC BY-NC)",research,2025-04-24,30.1271093331,118.017458004,"黄山区, 黄山市, 安徽省, CN",,inaturalist_observation_272673476,data\raw\inaturalist\polypedates_braueri\inat_272673476_1393026.m4a,698358c871c56d6a48c475bb586eec105e4030f795162357b0391e64cb7de6d4,pending,,,
inaturalist,inat_282351690_1472057,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/282351690,https://static.inaturalist.org/sounds/1472057.m4a?1747657767,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-05-19,30.27303105,119.55806392,"Hangzhou, CN-ZJ, CN",,inaturalist_observation_282351690,data\raw\inaturalist\polypedates_braueri\inat_282351690_1472057.m4a,a8871dde28b9b314313d78bcb7b934cf93494ef1205d3c4ab10c9f98e2f99e96,pending,,,
inaturalist,inat_292593586_1540993,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/292593586,https://static.inaturalist.org/sounds/1540993.m4a?1750853117,CC0,cc0,True,no rights reserved,research,2025-06-25,30.9883544316,116.0929417815,"岳西县, 安庆市, 安徽省, CN",,inaturalist_observation_292593586,data\raw\inaturalist\polypedates_braueri\inat_292593586_1540993.m4a,500bbca1a2c3eb6d55c71656e4595a15c7da8532777c0ed9ad68d0c96b70c8d4,pending,,,
inaturalist,inat_292605263_1541041,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/292605263,https://static.inaturalist.org/sounds/1541041.m4a?1750857143,CC0,cc0,True,no rights reserved,research,2025-06-25,30.8606897739,116.0465553352,"Anqing, CN-AH, CN",,inaturalist_observation_292605263,data\raw\inaturalist\polypedates_braueri\inat_292605263_1541041.m4a,ebab4ec5797197606786b7f5f0bfd7ac6a2a3c4d32b126ba058dbf25ddb0bb06,pending,,,
inaturalist,inat_293185143_1544154,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/293185143,https://static.inaturalist.org/sounds/1544154.m4a?1751048922,CC0,cc0,True,no rights reserved,research,2025-06-28,30.8395894256,116.169565975,"Anqing, CN-AH, CN",,inaturalist_observation_293185143,data\raw\inaturalist\polypedates_braueri\inat_293185143_1544154.m4a,bf16ba02f3543cdde2a59e0023ba500c59ee145e5f8a65adf57f418cdee948d4,pending,,,
inaturalist,inat_294779529_1552538,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/294779529,https://static.inaturalist.org/sounds/1552538.m4a?1751523142,CC-BY-NC,cc-by-nc,False,"(c) yihan_chen_ss, some rights reserved (CC BY-NC)",research,2025-06-21,30.162135,118.916574,中国杭州市临安区太子尖 邮政编码: 311323,,inaturalist_observation_294779529,data\raw\inaturalist\polypedates_braueri\inat_294779529_1552538.m4a,cf3b38d9c6e264ddd042ef74181fd0d487a92ce35a4b07858fbd551cc59ad94f,pending,,,
inaturalist,inat_299825095_1576779,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/299825095,https://static.inaturalist.org/sounds/1576779.m4a?1753103889,CC-BY-NC,cc-by-nc,False,"(c) Herpeto-Ichthyo Ecosystems and Lifeforms International Observance Society (HELIOS), some rights reserved (CC BY-NC)",research,2025-07-21,31.3015235502,115.6804041351,"马鬃岭景区, 六安市, 安徽省, CN",,inaturalist_observation_299825095,data\raw\inaturalist\polypedates_braueri\inat_299825095_1576779.m4a,dd2edb194556f266dcc0a12befbcf580301ba7d8bd67d5ee6cb38a45175bfb33,pending,,,
inaturalist,inat_308009357_1611314,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/308009357,https://static.inaturalist.org/sounds/1611314.wav?1755798050,CC-BY,cc-by,True,"(c) Wang.QG, some rights reserved (CC BY)",research,2025-08-16,30.2097127716,119.3303709434,杭州市临安区,,inaturalist_observation_308009357,data\raw\inaturalist\polypedates_braueri\inat_308009357_1611314.wav,d762a1c6152f7ec8f3ee051e6a098698cc8f2d103ad2550364a9c8cb2a8fd298,pending,,,
inaturalist,inat_370877308_2017215,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/370877308,https://static.inaturalist.org/sounds/2017215.mp3?1781263849,CC-BY-NC,cc-by-nc,False,"(c) xqxd, some rights reserved (CC BY-NC)",research,2026-06-11,32.4661971526,104.8343017198,中国四川省广元市青川县,,inaturalist_observation_370877308,data\raw\inaturalist\polypedates_braueri\inat_370877308_2017215.mp3,ccdc572bc171bdaedc3a8a1e3dacf258af3f91441313ccdfc84d72c2bbcd198f,pending,,,
inaturalist,inat_384883736_2087230,polypedates_braueri,Polypedates braueri,布氏泛树蛙,frog,https://www.inaturalist.org/observations/384883736,https://static.inaturalist.org/sounds/2087230.m4a?1784987731,CC-BY-NC,cc-by-nc,False,(c) Herpeto-Ichthyo Ecosystems and Lifeforms International Observation Society (HELIOS)，保留部分权利（CC BY-NC）,research,2026-07-25,31.0837823067,116.1961126655,"霍山县, 六安市, 安徽省, CN",,inaturalist_observation_384883736,data\raw\inaturalist\polypedates_braueri\inat_384883736_2087230.m4a,ec9e78ff139cfc00df2f559337574e41af2357b16d7bcbc8d10ed12534fae411,pending,,,
