source,source_id,taxon_id,scientific_name,name_zh,category_id,source_url,media_url,license_code,license_url,commercial_compatible,attribution,quality_grade,observed_on,latitude,longitude,locality,split_hint,split_group,local_path,sha256,review_status,reviewer,valid_intervals,review_notes
inaturalist,inat_293756089_1547082,other_frog,Pelophylax plancyi,其他蛙类,frog,https://www.inaturalist.org/observations/293756089,https://static.inaturalist.org/sounds/1547082.m4a?1751209925,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-29,30.49989666,113.23604199,"Tianmen, CN-HU, CN",,inaturalist_observation_293756089,data\raw\inaturalist\other_frog\inat_293756089_1547082.m4a,7513a91019527353641824891452169b8ac18332fb0b73772cc3c385934c1624,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293758940_1547101,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/293758940,https://static.inaturalist.org/sounds/1547101.m4a?1751210516,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-29,30.49832217,113.19966451,"Tianmen, CN-HU, CN",,inaturalist_observation_293758940,data\raw\inaturalist\other_frog\inat_293758940_1547101.m4a,343bd89c6e6eb91391aefdaf8bac77f5fda0b9bcf009e1db4ad72558d89a8595,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293766509_1547136,other_frog,Pelophylax plancyi,其他蛙类,frog,https://www.inaturalist.org/observations/293766509,https://static.inaturalist.org/sounds/1547136.m4a?1751211995,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-29,30.50640885,113.13864629,"Tianmen, CN-HU, CN",,inaturalist_observation_293766509,data\raw\inaturalist\other_frog\inat_293766509_1547136.m4a,c84c66d94768413adf30338197b3d2b6633b2670e30cad7d3f7d4bae9f26d7f6,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293767463_1547139,other_frog,Hyla dabieshanensis,其他蛙类,frog,https://www.inaturalist.org/observations/293767463,https://static.inaturalist.org/sounds/1547139.m4a?1751212210,CC0,cc0,True,no rights reserved,research,2025-06-29,30.8776375775,116.0439728823,"Anqing, CN-AH, CN",,inaturalist_observation_293767463,data\raw\inaturalist\other_frog\inat_293767463_1547139.m4a,18363bbf1fd50746da9be9f5219fe51242772397e5f9cc193017479e55c4378f,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293772250_1547154,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/293772250,https://static.inaturalist.org/sounds/1547154.m4a?1751213089,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,30.48152204,113.01018334,"Xiantao, CN-HU, CN",,inaturalist_observation_293772250,data\raw\inaturalist\other_frog\inat_293772250_1547154.m4a,74654f73ea6ad8a1202b1eb2e10bae0124fb4b006a4390daef722f1c118fe207,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293796069_1547258,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/293796069,https://static.inaturalist.org/sounds/1547258.m4a?1751217807,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,30.3863869,112.69431399,"Qianjiang, CN-HU, CN",,inaturalist_observation_293796069,data\raw\inaturalist\other_frog\inat_293796069_1547258.m4a,3dd917a51576936497b816c061c6f17472ddb637ca5bd19ae5a319d9f8da3981,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293799187_1547275,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/293799187,https://static.inaturalist.org/sounds/1547275.m4a?1751218463,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,30.3581544,112.6944915,"Qianjiang, CN-HU, CN",,inaturalist_observation_293799187,data\raw\inaturalist\other_frog\inat_293799187_1547275.m4a,92d4d3373ff072fe88c4d8ca6e9f69cc4bdb06b1b0afce81badd03148e9dbc50,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293799187_1547276,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/293799187,https://static.inaturalist.org/sounds/1547276.m4a?1751218471,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,30.3581544,112.6944915,"Qianjiang, CN-HU, CN",,inaturalist_observation_293799187,data\raw\inaturalist\other_frog\inat_293799187_1547276.m4a,1d752dc16edb2a27995a0158ef37fd232b4cb0be0edf4c4ff5cda1c9bcaa5d46,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_293803493_1547293,other_frog,Lithobates catesbeianus,其他蛙类,frog,https://www.inaturalist.org/observations/293803493,https://static.inaturalist.org/sounds/1547293.m4a?1751219396,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,30.34311592,112.68874222,"Qianjiang, CN-HU, CN",,inaturalist_observation_293803493,data\raw\inaturalist\other_frog\inat_293803493_1547293.m4a,d1431929a8ca4fd47b8aab575360a1b7668d093ddb3968ea89d13f61ca88dbcf,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294046319_1548479,other_frog,Pelophylax plancyi,其他蛙类,frog,https://www.inaturalist.org/observations/294046319,https://static.inaturalist.org/sounds/1548479.m4a?1751292106,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.21791254,117.97328295,"Chaohu, CN-AH, CN",,inaturalist_observation_294046319,data\raw\inaturalist\other_frog\inat_294046319_1548479.m4a,6f12fe901083ecd256c08f47259ca614844cbd38f22602c84f32fdea96d284f8,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294050679_1548518,other_frog,Pelophylax plancyi,其他蛙类,frog,https://www.inaturalist.org/observations/294050679,https://static.inaturalist.org/sounds/1548518.m4a?1751293235,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.22071742,117.99723198,"Chaohu, CN-AH, CN",,inaturalist_observation_294050679,data\raw\inaturalist\other_frog\inat_294050679_1548518.m4a,a6fbb77a05febf2fd32a69974d80177a829cc681628ef63ac2985769dfcbbe34,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294050715_1548520,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294050715,https://static.inaturalist.org/sounds/1548520.m4a?1751293241,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.21834701,117.9969382,"Chaohu, CN-AH, CN",,inaturalist_observation_294050715,data\raw\inaturalist\other_frog\inat_294050715_1548520.m4a,a58add286baa8f4da924dcd334adb70a57e513d59b2a762b20ec61e7ab6400bc,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294053605_1548546,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294053605,https://static.inaturalist.org/sounds/1548546.m4a?1751293905,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.23989965,117.99744779,"Chaohu, CN-AH, CN",,inaturalist_observation_294053605,data\raw\inaturalist\other_frog\inat_294053605_1548546.m4a,9d077f4152f06365f779661b424d2104335e1e341860634c3bd18aa457ca104d,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294053989_1548554,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294053989,https://static.inaturalist.org/sounds/1548554.m4a?1751294021,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.24217438,117.99837445,"Chaohu, CN-AH, CN",,inaturalist_observation_294053989,data\raw\inaturalist\other_frog\inat_294053989_1548554.m4a,a98fb32c5a14e0ea90e74205a25af1e9274fc9b256718e81e74625b2a6ae4c65,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294057220_1548579,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294057220,https://static.inaturalist.org/sounds/1548579.m4a?1751294799,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.26276697,117.99987833,"Chaohu, CN-AH, CN",,inaturalist_observation_294057220,data\raw\inaturalist\other_frog\inat_294057220_1548579.m4a,1bd83ae52ad3057417536b279a7915475dc2bea2c2014eab4a94d5f031934c9e,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294060476_1548598,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294060476,https://static.inaturalist.org/sounds/1548598.m4a?1751295515,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.30440368,118.01970253,"Chaohu, CN-AH, CN",,inaturalist_observation_294060476,data\raw\inaturalist\other_frog\inat_294060476_1548598.m4a,eebf1d3c553cdba0a32aadc4372e39a3be773a8d7901a5d4bfd9f9caebc1562a,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294067244_1548627,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/294067244,https://static.inaturalist.org/sounds/1548627.m4a?1751297167,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.3125176,118.06169072,"Chaohu, CN-AH, CN",,inaturalist_observation_294067244,data\raw\inaturalist\other_frog\inat_294067244_1548627.m4a,899fe33d3010bde0d61ac58a6b4efee25f05061332e5cd4035b8d30d2684eb41,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294067936_1548636,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/294067936,https://static.inaturalist.org/sounds/1548636.m4a?1751297329,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.31410942,118.06691193,"Chaohu, CN-AH, CN",,inaturalist_observation_294067936,data\raw\inaturalist\other_frog\inat_294067936_1548636.m4a,5d22992e06b390b29c3023cc126e59bcae0f550ec207ae76f272768546b3497a,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294069048_1548644,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294069048,https://static.inaturalist.org/sounds/1548644.m4a?1751297601,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.31734953,118.08426867,"Chaohu, CN-AH, CN",,inaturalist_observation_294069048,data\raw\inaturalist\other_frog\inat_294069048_1548644.m4a,92875be189a06a0f2fe701fab791e1e48a3f24f45831ba61a643cf2378b8b804,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294070067_1548646,other_frog,Microhyla fissipes,其他蛙类,frog,https://www.inaturalist.org/observations/294070067,https://static.inaturalist.org/sounds/1548646.m4a?1751297786,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.31615613,118.09227656,"Chaohu, CN-AH, CN",,inaturalist_observation_294070067,data\raw\inaturalist\other_frog\inat_294070067_1548646.m4a,5d3f13102598c05bc8e4dc2c528d96fe9307c320a4a1fa2996829823c9ab7a0a,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294081652_1548711,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/294081652,https://static.inaturalist.org/sounds/1548711.m4a?1751300391,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-07-01,31.37746271,118.16238408,"Chaohu, CN-AH, CN",,inaturalist_observation_294081652,data\raw\inaturalist\other_frog\inat_294081652_1548711.m4a,66debb7e505059e3b349f103048b94efd4d30433aec46b7acd688cf7f6dc7b18,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294082761_1548720,other_frog,Microhyla fissipes,其他蛙类,frog,https://www.inaturalist.org/observations/294082761,https://static.inaturalist.org/sounds/1548720.m4a?1751300665,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-07-01,31.37642536,118.19149691,"Chaohu, CN-AH, CN",,inaturalist_observation_294082761,data\raw\inaturalist\other_frog\inat_294082761_1548720.m4a,29a3e4e6f69e2140c2ac61c20b5451b76687ce38af0e0748f25512a37948cc77,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_295044783_1554006,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/295044783,https://static.inaturalist.org/sounds/1554006.m4a?1751611694,CC-BY-NC,cc-by-nc,False,"(c) Елизавета Коваленко, some rights reserved (CC BY-NC)",research,2025-07-04,34.6704256119,113.5832357129,"Guijiang Road, Zhengzhou, Henan, CN",,inaturalist_observation_295044783,data\raw\inaturalist\other_frog\inat_295044783_1554006.m4a,df62d7f7b8b1dd0eafcdc3dd38cb297f969802ecaa56080ec57c7808df0b5c86,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_295485199_1556307,other_frog,Fejervarya multistriata,其他蛙类,frog,https://www.inaturalist.org/observations/295485199,https://static.inaturalist.org/sounds/1556307.mp3?1751745768,CC-BY-NC,cc-by-nc,False,"(c) nancyecho22, some rights reserved (CC BY-NC)",research,2025-07-06,26.639601,119.536435,福建省宁德市蕉城区城南镇宁德,,inaturalist_observation_295485199,data\raw\inaturalist\other_frog\inat_295485199_1556307.mp3,02a8299f856981b2c8eceec467ee629c3d0d6d5f06d12279fc567fc099d24b68,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_299838178_1576832,other_frog,Quasipaa exilispinosa,其他蛙类,frog,https://www.inaturalist.org/observations/299838178,https://static.inaturalist.org/sounds/1576832.m4a?1753106764,CC0,cc0,True,no rights reserved,research,2025-07-21,24.6660818898,112.8236812476,"Guangdong, CN",,inaturalist_observation_299838178,data\raw\inaturalist\other_frog\inat_299838178_1576832.m4a,60d7f630ad32c168b8ea0315222e8b943e41f131e585b969ce2db94f0d8ce376,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_300433433_1579099,other_frog,Lithobates catesbeianus,其他蛙类,frog,https://www.inaturalist.org/observations/300433433,https://static.inaturalist.org/sounds/1579099.m4a?1753287672,CC-BY-NC,cc-by-nc,False,"(c) yanfumu, some rights reserved (CC BY-NC)",research,2025-07-24,39.9462019763,116.3770307525,"什刹海, 北京市, CN",,inaturalist_observation_300433433,data\raw\inaturalist\other_frog\inat_300433433_1579099.m4a,99c21df74b02f9fcfd009b20658a99e00c2b4e188be0277c64278cda3635f818,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_300433433_1579100,other_frog,Lithobates catesbeianus,其他蛙类,frog,https://www.inaturalist.org/observations/300433433,https://static.inaturalist.org/sounds/1579100.m4a?1753287674,CC-BY-NC,cc-by-nc,False,"(c) yanfumu, some rights reserved (CC BY-NC)",research,2025-07-24,39.9462019763,116.3770307525,"什刹海, 北京市, CN",,inaturalist_observation_300433433,data\raw\inaturalist\other_frog\inat_300433433_1579100.m4a,c6355f1647915484c15c0c86f6f5b3750c267be9be92de97757942f8408af591,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_301494311_1583656,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/301494311,https://static.inaturalist.org/sounds/1583656.m4a?1753620149,CC-BY-NC,cc-by-nc,False,"(c) haoyu-c, some rights reserved (CC BY-NC)",research,2025-07-25,39.9490572375,116.5650593397,"Beijing, CN",,inaturalist_observation_301494311,data\raw\inaturalist\other_frog\inat_301494311_1583656.m4a,784f77a35a4c45dbbbcc62c0a18dc9a6755939b7939c953dbb1e2f40107d9309,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_302067542_1586050,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/302067542,https://static.inaturalist.org/sounds/1586050.m4a?1753790658,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-07-29,32.126099,118.967013,"Nanjing, CN-JS, CN",,inaturalist_observation_302067542,data\raw\inaturalist\other_frog\inat_302067542_1586050.m4a,22c66562c4b8cd4b9d7d983dacf669b38b59b672dd76455563eeda35c1982b6d,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_302067542_1586052,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/302067542,https://static.inaturalist.org/sounds/1586052.m4a?1753790661,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-07-29,32.126099,118.967013,"Nanjing, CN-JS, CN",,inaturalist_observation_302067542,data\raw\inaturalist\other_frog\inat_302067542_1586052.m4a,e5b7a758038a297a4b88b1c8e8afe04e60d56e780c299c947e9860b46ee680a6,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_306160762_1603629,other_frog,Microhyla fissipes,其他蛙类,frog,https://www.inaturalist.org/observations/306160762,https://static.inaturalist.org/sounds/1603629.mp3?1755139429,CC-BY-NC,cc-by-nc,False,"(c) wresy, some rights reserved (CC BY-NC)",research,2025-07-14,26.8838399722,120.016326,"Ningde, CN-FJ, CN",,inaturalist_observation_306160762,data\raw\inaturalist\other_frog\inat_306160762_1603629.mp3,d1973add782f5ba4a7d678d8ed857bb7b6b58e2073492cf65454b95b47aad4fd,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_307514671_1609329,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/307514671,https://static.inaturalist.org/sounds/1609329.wav?1755613341,CC-BY-NC,cc-by-nc,False,"(c) orientalstork, some rights reserved (CC BY-NC)",research,2025-08-19,39.8626716012,116.1568282172,"Beijing, Beijing, CN",,inaturalist_observation_307514671,data\raw\inaturalist\other_frog\inat_307514671_1609329.wav,9eed6b35adae417f80fc537c5ed1977efdd06abf223c10b2d335aa96b9775207,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_307959565_1611149,other_frog,Microhyla fissipes,其他蛙类,frog,https://www.inaturalist.org/observations/307959565,https://static.inaturalist.org/sounds/1611149.mp3?1755783984,CC-BY-NC,cc-by-nc,False,"(c) nancyecho22, some rights reserved (CC BY-NC)",research,2025-08-21,32.2420454,117.57111181,"Chuzhou, CN-AH, CN",,inaturalist_observation_307959565,data\raw\inaturalist\other_frog\inat_307959565_1611149.mp3,66560c34cf8cb135470eb7806a7e361df1a3448a39d4f048211a84822cefe065,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_310174667_1619827,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/310174667,https://static.inaturalist.org/sounds/1619827.m4a?1756553018,CC-BY-NC,cc-by-nc,False,"(c) 维生素, some rights reserved (CC BY-NC)",research,2025-08-30,35.776299,120.027364,"Qingdao, CN-SD, CN",,inaturalist_observation_310174667,data\raw\inaturalist\other_frog\inat_310174667_1619827.m4a,65677976c07d422a46e44609e331dc914b3d2d59dac8768e7c355965d7239a27,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_316967455_1650124,other_frog,Hylarana guentheri,其他蛙类,frog,https://www.inaturalist.org/observations/316967455,https://static.inaturalist.org/sounds/1650124.mp3?1758981631,CC-BY-NC,cc-by-nc,False,"(c) wresy, some rights reserved (CC BY-NC)",research,2025-08-12,26.875803,119.997145,"Ningde, CN-FJ, CN",,inaturalist_observation_316967455,data\raw\inaturalist\other_frog\inat_316967455_1650124.mp3,89c8ebdf7229ff44fda3c11c99c704d5a2b9f418228aae651da5f6cdce36a338,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_318596681_1657228,other_frog,Microhyla fissipes,其他蛙类,frog,https://www.inaturalist.org/observations/318596681,https://static.inaturalist.org/sounds/1657228.mp3?1759575036,CC-BY-NC,cc-by-nc,False,"(c) xhttttttt, some rights reserved (CC BY-NC)",research,2025-10-04,32.849649,120.358553,"Yancheng, CN-JS, CN",,inaturalist_observation_318596681,data\raw\inaturalist\other_frog\inat_318596681_1657228.mp3,c0a46ea2e9f16f7fd4c7b4cce53db41a04806159d2c56ee88a43f5ae016763c8,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_320344909_1665295,other_frog,Kaloula borealis,其他蛙类,frog,https://www.inaturalist.org/observations/320344909,https://static.inaturalist.org/sounds/1665295.m4a?1760251893,CC-BY-NC,cc-by-nc,False,"(c) Dave Guo, some rights reserved (CC BY-NC)",research,2025-07-27,43.5255211063,123.5184362758,"Shuangliao, Siping, Jilin, China",,inaturalist_observation_320344909,data\raw\inaturalist\other_frog\inat_320344909_1665295.m4a,4d3cf293292611a9db7a124701e91a4e100a0e2efc6392cf704fea1312a060f1,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_320808450_1667320,other_frog,Microhyla pulchra,其他蛙类,frog,https://www.inaturalist.org/observations/320808450,https://static.inaturalist.org/sounds/1667320.m4a?1760426501,CC-BY-NC,cc-by-nc,False,"(c) Dave Guo, some rights reserved (CC BY-NC)",research,2025-09-20,18.6938171227,110.2315387863,"Wanning, Hainan, China",,inaturalist_observation_320808450,data\raw\inaturalist\other_frog\inat_320808450_1667320.m4a,81cc782331ade906fe68c9dbe8ad1dab0526bc7ef62c4081a995f3610c01e8e9,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_320808452_1667318,other_frog,Chirixalus doriae,其他蛙类,frog,https://www.inaturalist.org/observations/320808452,https://static.inaturalist.org/sounds/1667318.m4a?1760426499,CC-BY-NC,cc-by-nc,False,"(c) Dave Guo, some rights reserved (CC BY-NC)",research,2025-09-20,18.6938171227,110.2315387863,"Wanning, Hainan, China",,inaturalist_observation_320808452,data\raw\inaturalist\other_frog\inat_320808452_1667318.m4a,4e7d5f31c8ca3bd1428b60ee7e3e3012a38168b3e3f64ca9dad88211c6f0f009,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_320808453_1667321,other_frog,Kurixalus hainanus,其他蛙类,frog,https://www.inaturalist.org/observations/320808453,https://static.inaturalist.org/sounds/1667321.m4a?1760426501,CC-BY-NC,cc-by-nc,False,"(c) Dave Guo, some rights reserved (CC BY-NC)",research,2025-09-20,18.6938171227,110.2315387863,"Wanning, Hainan, China",,inaturalist_observation_320808453,data\raw\inaturalist\other_frog\inat_320808453_1667321.m4a,e10948c7afa3e10cfa34d69bb2f5f9d1cb8d577342c04e9e1f633d6089c983ad,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_338451251_1765834,other_frog,Zhangixalus nigropunctatus,其他蛙类,frog,https://www.inaturalist.org/observations/338451251,https://static.inaturalist.org/sounds/1765834.m4a?1771001342,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2026-02-14,26.3082486104,108.3239879989,"Qiandongnan Miao and Dong, CN-GZ, CN",,inaturalist_observation_338451251,data\raw\inaturalist\other_frog\inat_338451251_1765834.m4a,b6bc331a31aa7411ebcbd24a6ea1e92cbbb04bb91c561c9592374a368e436fd7,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_343639451_1811631,other_frog,Hylarana guentheri,其他蛙类,frog,https://www.inaturalist.org/observations/343639451,https://static.inaturalist.org/sounds/1811631.mpga?1773843736,CC-BY-NC,cc-by-nc,False,"(c) 管牧山, some rights reserved (CC BY-NC)",research,2026-03-15,23.1694930271,113.2002364146,广州浔峰山,,inaturalist_observation_343639451,data\raw\inaturalist\other_frog\inat_343639451_1811631.mpga,49a98d1f4532b25db59ab16415a93a5bfc00d79ec2b619678d7c3081ad2ef53f,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_345046410_1822139,other_frog,Hylarana latouchii,其他蛙类,frog,https://www.inaturalist.org/observations/345046410,https://static.inaturalist.org/sounds/1822139.mp3?1774421905,CC-BY-NC,cc-by-nc,False,"(c) nancyecho22, some rights reserved (CC BY-NC)",research,2026-03-25,27.10195274,120.15781953,福建省宁德市福鼎市太姥山镇福鼎白茶山景区观山茶室杨家溪景区,,inaturalist_observation_345046410,data\raw\inaturalist\other_frog\inat_345046410_1822139.mp3,89630bdb0cf33835a1c612b0c0981d4e4cba129f02c737fb839ca06ff33d347c,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_345680279_1827174,other_frog,Hylarana guentheri,其他蛙类,frog,https://www.inaturalist.org/observations/345680279,https://static.inaturalist.org/sounds/1827174.m4a?1774710605,CC-BY-NC,cc-by-nc,False,"(c) 鐦鍆錒/锎钔锕（Man Hoimoon）, some rights reserved (CC BY-NC)",research,2026-03-28,23.7008778057,113.0644279718,"Qingyuan, CN-GD, CN",,inaturalist_observation_345680279,data\raw\inaturalist\other_frog\inat_345680279_1827174.m4a,6b81a5b2abb77b625c9d9d3ae94e7b829ef4a009b133f30839eca39754f37b2d,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_348907269_1852169,other_frog,Pelophylax nigromaculatus,其他蛙类,frog,https://www.inaturalist.org/observations/348907269,https://static.inaturalist.org/sounds/1852169.wav?1775897383,CC-BY-NC,cc-by-nc,False,"(c) khola, some rights reserved (CC BY-NC)",research,2026-04-11,36.7219361004,117.0677549632,中国山东省济南市历城区,,inaturalist_observation_348907269,data\raw\inaturalist\other_frog\inat_348907269_1852169.wav,ee9727621760909745c1d1b6d140899bbca2f952c66ecff1f8c265281a6ffcfc,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_348930278_1852343,other_frog,Zhangixalus dennysi,其他蛙类,frog,https://www.inaturalist.org/observations/348930278,https://static.inaturalist.org/sounds/1852343.m4a?1775908147,CC-BY-NC,cc-by-nc,False,"(c) Dallin Kohler, some rights reserved (CC BY-NC)",research,2026-04-11,29.2563832539,110.1441567928,中国427306,,inaturalist_observation_348930278,data\raw\inaturalist\other_frog\inat_348930278_1852343.m4a,fe0d70756ab13dd42f64aee2826cba6e6ce332e29bf709eed82b71f5ed251884,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_350001370_1860756,other_frog,Kaloula rugifera,其他蛙类,frog,https://www.inaturalist.org/observations/350001370,https://static.inaturalist.org/sounds/1860756.m4a?1776256030,CC-BY-NC,cc-by-nc,False,"(c) sgqp, some rights reserved (CC BY-NC)",research,2026-04-15,30.6831032051,103.8487581164,四川省成都市温江区凤溪大道,,inaturalist_observation_350001370,data\raw\inaturalist\other_frog\inat_350001370_1860756.m4a,fe1c9a36d81a56b02f221bce5dd434a8dd91c682e52abc2d24e09f2c87dae8b6,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_352278758_1877049,other_frog,Fejervarya multistriata,其他蛙类,frog,https://www.inaturalist.org/observations/352278758,https://static.inaturalist.org/sounds/1877049.m4a?1776957828,CC-BY-NC,cc-by-nc,False,"(c) zhangxl0620, some rights reserved (CC BY-NC)",research,2026-04-23,22.8478877011,108.2767930948,"高新区, 南宁市, 广西壮族自治区, CN",,inaturalist_observation_352278758,data\raw\inaturalist\other_frog\inat_352278758_1877049.m4a,55134d9cfa36e8fe0480e1e86a082c0d14fc148fdddac674b3e724d6c0b13285,source_curated,,,trusted iNaturalist research-grade community label
